,GENE,MUTATION_REMARK,GENOMIC_MUTATION_ID,FUSION_ID,MUTATION_AA_SYNTAX,DISEASE,ACTIONABILITY_RANK,DEVELOPMENT_STATUS,DRUG_COMBINATION,TESTING_REQUIRED,TRIAL_STATUS,TRIAL_ID,TRIAL_NAME,COMPLETION_STATUS,TRIAL_PRIMARY_COMPLETION_DATE,PATIENT_PRESCREENING,RESULTS_AVAILABILITY,PROGRESSION_REMARK,SOURCE_TYPE,SOURCE,TREATMENT_HISTORY,PATIENT_AGE,PRIMARY_OUTCOME_MEASURE,NUMBER_OF_PATIENTS,TREATED_NUMBER,CONTROL_NUMBER,CONTROL_TREATMENT,ORR_TREAT,ORR_CON,ORR_CI,ORR_PVAL,DOR_TREAT,DOR_CON,DOR_CI,DOR_PVAL,PFS_TREAT,PFS_CON,PFS_HR,PFS_CI,PFS_PVAL,TTP_TREAT,TTP_CON,TTP_HR,TTP_CI,TTP_PVAL,DCR_TREAT,DCR_CON,DCR_PVAL,OS_TREAT,OS_CON,OS_HR,OS_CI,OS_PVAL,OBJ_RR_TREAT,CR_COUNT,PR_COUNT,SD_COUNT,RFS_TREAT,RFS_CON,RFS_HR,RFS_CI,RFS_PVAL,BLOOD_RESPONSE,RESPONSE_VALUE,TIMEPOINT,CLASSIFICATION_ID,LAST_UPDATED,COSMIC_PHENOTYPE_ID,SITE_PRIMARY_COSMIC,SITE_SUBTYPE1_COSMIC,SITE_SUBTYPE2_COSMIC,SITE_SUBTYPE3_COSMIC,HISTOLOGY_COSMIC,HIST_SUBTYPE1_COSMIC,HIST_SUBTYPE2_COSMIC,HIST_SUBTYPE3_COSMIC
115,CD274,CD274_unspecified,,,,liver / carcinoma / hepatocellular carcinoma,3,Phase 1,Durvalumab + Tremelimumab,,Recruiting,NCT04605731,,ECD,2023Dec31,No,No,,4,NCT04605731,,,Overall Response Rate,32.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COSO29825606,2022Aug01,COSO29825606,liver,NS,NS,NS,carcinoma,hepatocellular_carcinoma,NS,NS
116,CD274,CD274_unspecified,,,,liver / carcinoma / hepatocellular carcinoma,3,Phase 1,Durvalumab + Tremelimumab,,Recruiting,NCT04605731,,ECD,2023Dec31,No,No,,4,NCT04605731,,,Overall Response Rate,32.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COSO29825606,2022Aug01,COSO29825606,liver,NS,NS,NS,carcinoma,hepatocellular_carcinoma,NS,NS
117,CD274,CD274_unspecified,,,,liver / carcinoma / hepatocellular carcinoma,3,Phase 1,Durvalumab + Tremelimumab,,Recruiting,NCT04605731,,ECD,2023Dec31,No,No,,4,NCT04605731,,,Overall Response Rate,32.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COSO29825606,2022Aug01,COSO29825606,liver,NS,NS,NS,carcinoma,hepatocellular_carcinoma,NS,NS
118,CD274,CD274_unspecified,,,,liver / carcinoma / hepatocellular carcinoma,3,Phase 1,Durvalumab + Tremelimumab,,Recruiting,NCT04605731,,ECD,2023Dec31,No,No,,4,NCT04605731,,,Overall Response Rate,32.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COSO29825606,2022Aug01,COSO29825606,liver,NS,NS,NS,carcinoma,hepatocellular_carcinoma,NS,NS
119,CD274,CD274_unspecified,,,,liver / carcinoma / hepatocellular carcinoma,3,Phase 1,Durvalumab + Tremelimumab,,Recruiting,NCT04605731,,ECD,2023Dec31,No,No,,4,NCT04605731,,,Overall Response Rate,32.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COSO29825606,2022Aug01,COSO29825606,liver,NS,NS,NS,carcinoma,hepatocellular_carcinoma,NS,NS
120,CD274,CD274_unspecified,,,,liver / carcinoma / hepatocellular carcinoma,3,Phase 1,Durvalumab + Tremelimumab,,Recruiting,NCT04605731,,ECD,2023Dec31,No,No,,4,NCT04605731,,,Overall Response Rate,32.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COSO29825606,2022Aug01,COSO29825606,liver,NS,NS,NS,carcinoma,hepatocellular_carcinoma,NS,NS
121,CD274,CD274_unspecified,,,,liver / carcinoma / hepatocellular carcinoma,3,Phase 1,Durvalumab + Tremelimumab,,Recruiting,NCT04605731,,ECD,2023Dec31,No,No,,4,NCT04605731,,,Overall Response Rate,32.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COSO29825606,2022Aug01,COSO29825606,liver,NS,NS,NS,carcinoma,hepatocellular_carcinoma,NS,NS
122,CD274,CD274_unspecified,,,,liver / carcinoma / hepatocellular carcinoma,3,Phase 1,Durvalumab + Tremelimumab,,Recruiting,NCT04605731,,ECD,2023Dec31,No,No,,4,NCT04605731,,,Overall Response Rate,32.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COSO29825606,2022Aug01,COSO29825606,liver,NS,NS,NS,carcinoma,hepatocellular_carcinoma,NS,NS
123,CD274,CD274_unspecified,,,,liver / carcinoma / hepatocellular carcinoma,3,Phase 1,Durvalumab + Tremelimumab,,Recruiting,NCT04605731,,ECD,2023Dec31,No,No,,4,NCT04605731,,,Overall Response Rate,32.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COSO29825606,2022Aug01,COSO29825606,liver,NS,NS,NS,carcinoma,hepatocellular_carcinoma,NS,NS
124,CD274,CD274_unspecified,,,,liver / carcinoma / hepatocellular carcinoma,3,Phase 1,Durvalumab + Tremelimumab,,Recruiting,NCT04605731,,ECD,2023Dec31,No,No,,4,NCT04605731,,,Overall Response Rate,32.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COSO29825606,2022Aug01,COSO29825606,liver,NS,NS,NS,carcinoma,hepatocellular_carcinoma,NS,NS
125,CD274,CD274_unspecified,,,,liver / carcinoma / hepatocellular carcinoma,3,Phase 1,Durvalumab + Tremelimumab,,Recruiting,NCT04605731,,ECD,2023Dec31,No,No,,4,NCT04605731,,,Overall Response Rate,32.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COSO29825606,2022Aug01,COSO29825606,liver,NS,NS,NS,carcinoma,hepatocellular_carcinoma,NS,NS
126,CD274,CD274_unspecified,,,,liver / carcinoma / hepatocellular carcinoma,3,Phase 1,Durvalumab + Tremelimumab,,Recruiting,NCT04605731,,ECD,2023Dec31,No,No,,4,NCT04605731,,,Overall Response Rate,32.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COSO29825606,2022Aug01,COSO29825606,liver,NS,NS,NS,carcinoma,hepatocellular_carcinoma,NS,NS
127,CD274,CD274_unspecified,,,,liver / carcinoma / hepatocellular carcinoma,3,Phase 1,Durvalumab + Tremelimumab,,Recruiting,NCT04605731,,ECD,2023Dec31,No,No,,4,NCT04605731,,,Overall Response Rate,32.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COSO29825606,2022Aug01,COSO29825606,liver,NS,NS,NS,carcinoma,hepatocellular_carcinoma,NS,NS
128,CD274,CD274_unspecified,,,,liver / carcinoma / hepatocellular carcinoma,3,Phase 1,Durvalumab + Tremelimumab,,Recruiting,NCT04605731,,ECD,2023Dec31,No,No,,4,NCT04605731,,,Overall Response Rate,32.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COSO29825606,2022Aug01,COSO29825606,liver,NS,NS,NS,carcinoma,hepatocellular_carcinoma,NS,NS
129,CD274,CD274_unspecified,,,,liver / carcinoma / hepatocellular carcinoma,3,Phase 1,Durvalumab + Tremelimumab,,Recruiting,NCT04605731,,ECD,2023Dec31,No,No,,4,NCT04605731,,,Overall Response Rate,32.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COSO29825606,2022Aug01,COSO29825606,liver,NS,NS,NS,carcinoma,hepatocellular_carcinoma,NS,NS
130,CD274,CD274_unspecified,,,,liver / carcinoma / hepatocellular carcinoma,3,Phase 1,Durvalumab + Tremelimumab,,Recruiting,NCT04605731,,ECD,2023Dec31,No,No,,4,NCT04605731,,,Overall Response Rate,32.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COSO29825606,2022Aug01,COSO29825606,liver,NS,NS,NS,carcinoma,hepatocellular_carcinoma,NS,NS
131,CD274,CD274_unspecified,,,,liver / carcinoma / hepatocellular carcinoma,3,Phase 1,Durvalumab + Tremelimumab,,Recruiting,NCT04605731,,ECD,2023Dec31,No,No,,4,NCT04605731,,,Overall Response Rate,32.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COSO29825606,2022Aug01,COSO29825606,liver,NS,NS,NS,carcinoma,hepatocellular_carcinoma,NS,NS
132,CD274,CD274_unspecified,,,,liver / carcinoma / hepatocellular carcinoma,3,Phase 2,Apatinib + Camrelizumab,,Recruiting,NCT04701060,,ECD,2022Feb04,No,No,,4,NCT04701060,,,Overall Response Rate,30.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COSO29825606,2022Aug04,COSO29825606,liver,NS,NS,NS,carcinoma,hepatocellular_carcinoma,NS,NS
133,CD274,CD274_unspecified,,,,liver / carcinoma / hepatocellular carcinoma,3,Phase 2,Apatinib + Camrelizumab,,Recruiting,NCT04701060,,ECD,2022Feb04,No,No,,4,NCT04701060,,,Overall Response Rate,30.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COSO29825606,2022Aug04,COSO29825606,liver,NS,NS,NS,carcinoma,hepatocellular_carcinoma,NS,NS
134,CD274,CD274_unspecified,,,,liver / carcinoma / hepatocellular carcinoma,3,Phase 2,Apatinib + Camrelizumab,,Recruiting,NCT04701060,,ECD,2022Feb04,No,No,,4,NCT04701060,,,Overall Response Rate,30.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COSO29825606,2022Aug04,COSO29825606,liver,NS,NS,NS,carcinoma,hepatocellular_carcinoma,NS,NS
135,CD274,CD274_unspecified,,,,liver / carcinoma / hepatocellular carcinoma,3,Phase 2,Apatinib + Camrelizumab,,Recruiting,NCT04701060,,ECD,2022Feb04,No,No,,4,NCT04701060,,,Overall Response Rate,30.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COSO29825606,2022Aug04,COSO29825606,liver,NS,NS,NS,carcinoma,hepatocellular_carcinoma,NS,NS
136,CD274,CD274_unspecified,,,,liver / carcinoma / hepatocellular carcinoma,3,Phase 2,Apatinib + Camrelizumab,,Recruiting,NCT04701060,,ECD,2022Feb04,No,No,,4,NCT04701060,,,Overall Response Rate,30.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COSO29825606,2022Aug04,COSO29825606,liver,NS,NS,NS,carcinoma,hepatocellular_carcinoma,NS,NS
137,CD274,CD274_unspecified,,,,liver / carcinoma / hepatocellular carcinoma,3,Phase 2,Apatinib + Camrelizumab,,Recruiting,NCT04701060,,ECD,2022Feb04,No,No,,4,NCT04701060,,,Overall Response Rate,30.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COSO29825606,2022Aug04,COSO29825606,liver,NS,NS,NS,carcinoma,hepatocellular_carcinoma,NS,NS
138,CD274,CD274_unspecified,,,,liver / carcinoma / hepatocellular carcinoma,3,Phase 2,Apatinib + Camrelizumab,,Recruiting,NCT04701060,,ECD,2022Feb04,No,No,,4,NCT04701060,,,Overall Response Rate,30.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COSO29825606,2022Aug04,COSO29825606,liver,NS,NS,NS,carcinoma,hepatocellular_carcinoma,NS,NS
139,CD274,CD274_unspecified,,,,liver / carcinoma / hepatocellular carcinoma,3,Phase 2,Apatinib + Camrelizumab,,Recruiting,NCT04701060,,ECD,2022Feb04,No,No,,4,NCT04701060,,,Overall Response Rate,30.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COSO29825606,2022Aug04,COSO29825606,liver,NS,NS,NS,carcinoma,hepatocellular_carcinoma,NS,NS
140,CD274,CD274_unspecified,,,,liver / carcinoma / hepatocellular carcinoma,3,Phase 2,Apatinib + Camrelizumab,,Recruiting,NCT04701060,,ECD,2022Feb04,No,No,,4,NCT04701060,,,Overall Response Rate,30.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COSO29825606,2022Aug04,COSO29825606,liver,NS,NS,NS,carcinoma,hepatocellular_carcinoma,NS,NS
141,CD274,CD274_unspecified,,,,liver / carcinoma / hepatocellular carcinoma,3,Phase 2,Apatinib + Camrelizumab,,Recruiting,NCT04701060,,ECD,2022Feb04,No,No,,4,NCT04701060,,,Overall Response Rate,30.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COSO29825606,2022Aug04,COSO29825606,liver,NS,NS,NS,carcinoma,hepatocellular_carcinoma,NS,NS
142,CD274,CD274_unspecified,,,,liver / carcinoma / hepatocellular carcinoma,3,Phase 2,Apatinib + Camrelizumab,,Recruiting,NCT04701060,,ECD,2022Feb04,No,No,,4,NCT04701060,,,Overall Response Rate,30.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COSO29825606,2022Aug04,COSO29825606,liver,NS,NS,NS,carcinoma,hepatocellular_carcinoma,NS,NS
143,CD274,CD274_unspecified,,,,liver / carcinoma / hepatocellular carcinoma,3,Phase 2,Apatinib + Camrelizumab,,Recruiting,NCT04701060,,ECD,2022Feb04,No,No,,4,NCT04701060,,,Overall Response Rate,30.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COSO29825606,2022Aug04,COSO29825606,liver,NS,NS,NS,carcinoma,hepatocellular_carcinoma,NS,NS
144,CD274,CD274_unspecified,,,,liver / carcinoma / hepatocellular carcinoma,3,Phase 2,Apatinib + Camrelizumab,,Recruiting,NCT04701060,,ECD,2022Feb04,No,No,,4,NCT04701060,,,Overall Response Rate,30.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COSO29825606,2022Aug04,COSO29825606,liver,NS,NS,NS,carcinoma,hepatocellular_carcinoma,NS,NS
145,CD274,CD274_unspecified,,,,liver / carcinoma / hepatocellular carcinoma,3,Phase 2,Apatinib + Camrelizumab,,Recruiting,NCT04701060,,ECD,2022Feb04,No,No,,4,NCT04701060,,,Overall Response Rate,30.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COSO29825606,2022Aug04,COSO29825606,liver,NS,NS,NS,carcinoma,hepatocellular_carcinoma,NS,NS
146,CD274,CD274_unspecified,,,,liver / carcinoma / hepatocellular carcinoma,3,Phase 2,Apatinib + Camrelizumab,,Recruiting,NCT04701060,,ECD,2022Feb04,No,No,,4,NCT04701060,,,Overall Response Rate,30.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COSO29825606,2022Aug04,COSO29825606,liver,NS,NS,NS,carcinoma,hepatocellular_carcinoma,NS,NS
147,CD274,CD274_unspecified,,,,liver / carcinoma / hepatocellular carcinoma,3,Phase 2,Apatinib + Camrelizumab,,Recruiting,NCT04701060,,ECD,2022Feb04,No,No,,4,NCT04701060,,,Overall Response Rate,30.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COSO29825606,2022Aug04,COSO29825606,liver,NS,NS,NS,carcinoma,hepatocellular_carcinoma,NS,NS
148,CD274,CD274_unspecified,,,,liver / carcinoma / hepatocellular carcinoma,3,Phase 2,Apatinib + Camrelizumab,,Recruiting,NCT04701060,,ECD,2022Feb04,No,No,,4,NCT04701060,,,Overall Response Rate,30.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COSO29825606,2022Aug04,COSO29825606,liver,NS,NS,NS,carcinoma,hepatocellular_carcinoma,NS,NS
149,CD274,CD274_unspecified,,,,liver / carcinoma / hepatocellular carcinoma,3,Phase 2,Apatinib + Camrelizumab,,Recruiting,NCT04701060,,ECD,2022Feb04,No,No,,4,NCT04701060,,,Overall Response Rate,30.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COSO29825606,2022Aug04,COSO29825606,liver,NS,NS,NS,carcinoma,hepatocellular_carcinoma,NS,NS
150,CD274,CD274_unspecified,,,,liver / carcinoma / hepatocellular carcinoma,3,Phase 2,Apatinib + Camrelizumab,,Recruiting,NCT04701060,,ECD,2022Feb04,No,No,,4,NCT04701060,,,Overall Response Rate,30.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COSO29825606,2022Aug04,COSO29825606,liver,NS,NS,NS,carcinoma,hepatocellular_carcinoma,NS,NS
151,CD274,CD274_unspecified,,,,liver / carcinoma / hepatocellular carcinoma,3,Phase 2,Apatinib + Camrelizumab,,Recruiting,NCT04701060,,ECD,2022Feb04,No,No,,4,NCT04701060,,,Overall Response Rate,30.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COSO29825606,2022Aug04,COSO29825606,liver,NS,NS,NS,carcinoma,hepatocellular_carcinoma,NS,NS
152,CD274,CD274_unspecified,,,,liver / carcinoma / hepatocellular carcinoma,3,Phase 2,Apatinib + Camrelizumab,,Recruiting,NCT04701060,,ECD,2022Feb04,No,No,,4,NCT04701060,,,Overall Response Rate,30.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COSO29825606,2022Aug04,COSO29825606,liver,NS,NS,NS,carcinoma,hepatocellular_carcinoma,NS,NS
153,CD274,CD274_unspecified,,,,liver / carcinoma / hepatocellular carcinoma,3,Phase 2,Apatinib + Camrelizumab,,Recruiting,NCT04701060,,ECD,2022Feb04,No,No,,4,NCT04701060,,,Overall Response Rate,30.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COSO29825606,2022Aug04,COSO29825606,liver,NS,NS,NS,carcinoma,hepatocellular_carcinoma,NS,NS
154,CD274,CD274_unspecified,,,,liver / carcinoma / hepatocellular carcinoma,3,Phase 2,Bevacizumab + Toripalimab,,"Active, not recruiting",NCT04605796,,PCD,2020Dec22,No,Yes,SAE 27.8%,2,10.1200/JCO.2022.40.4_suppl.435,,,Overall Response Rate,52.0,52.0,,,37.2,,,,,,,,9.9,,,5.5-11.0,,,,,,,78.8,,,,,,,,,1.0,16.0,,,,,,,,,,COSO29825606,2022Nov28,COSO29825606,liver,NS,NS,NS,carcinoma,hepatocellular_carcinoma,NS,NS
155,CD274,CD274_unspecified,,,,liver / carcinoma / hepatocellular carcinoma,3,Phase 2,Bevacizumab + Toripalimab,,"Active, not recruiting",NCT04605796,,PCD,2020Dec22,No,Yes,SAE 27.8%,2,10.1200/JCO.2022.40.4_suppl.435,,,Overall Response Rate,52.0,52.0,,,37.2,,,,,,,,9.9,,,5.5-11.0,,,,,,,78.8,,,,,,,,,1.0,16.0,,,,,,,,,,COSO29825606,2022Nov28,COSO29825606,liver,NS,NS,NS,carcinoma,hepatocellular_carcinoma,NS,NS
156,CD274,CD274_unspecified,,,,liver / carcinoma / hepatocellular carcinoma,3,Phase 2,Bevacizumab + Toripalimab,,"Active, not recruiting",NCT04605796,,PCD,2020Dec22,No,Yes,SAE 27.8%,2,10.1200/JCO.2022.40.4_suppl.435,,,Overall Response Rate,52.0,52.0,,,37.2,,,,,,,,9.9,,,5.5-11.0,,,,,,,78.8,,,,,,,,,1.0,16.0,,,,,,,,,,COSO29825606,2022Nov28,COSO29825606,liver,NS,NS,NS,carcinoma,hepatocellular_carcinoma,NS,NS
157,CD274,CD274_unspecified,,,,liver / carcinoma / hepatocellular carcinoma,3,Phase 2,Bevacizumab + Toripalimab,,"Active, not recruiting",NCT04605796,,PCD,2020Dec22,No,Yes,SAE 27.8%,2,10.1200/JCO.2022.40.4_suppl.435,,,Overall Response Rate,52.0,52.0,,,37.2,,,,,,,,9.9,,,5.5-11.0,,,,,,,78.8,,,,,,,,,1.0,16.0,,,,,,,,,,COSO29825606,2022Nov28,COSO29825606,liver,NS,NS,NS,carcinoma,hepatocellular_carcinoma,NS,NS
158,CD274,CD274_unspecified,,,,liver / carcinoma / hepatocellular carcinoma,3,Phase 2,Bevacizumab + Toripalimab,,"Active, not recruiting",NCT04605796,,PCD,2020Dec22,No,Yes,SAE 27.8%,2,10.1200/JCO.2022.40.4_suppl.435,,,Overall Response Rate,52.0,52.0,,,37.2,,,,,,,,9.9,,,5.5-11.0,,,,,,,78.8,,,,,,,,,1.0,16.0,,,,,,,,,,COSO29825606,2022Nov28,COSO29825606,liver,NS,NS,NS,carcinoma,hepatocellular_carcinoma,NS,NS
159,CD274,CD274_unspecified,,,,liver / carcinoma / hepatocellular carcinoma,3,Phase 2,Bevacizumab + Toripalimab,,"Active, not recruiting",NCT04605796,,PCD,2020Dec22,No,Yes,SAE 27.8%,2,10.1200/JCO.2022.40.4_suppl.435,,,Overall Response Rate,52.0,52.0,,,37.2,,,,,,,,9.9,,,5.5-11.0,,,,,,,78.8,,,,,,,,,1.0,16.0,,,,,,,,,,COSO29825606,2022Nov28,COSO29825606,liver,NS,NS,NS,carcinoma,hepatocellular_carcinoma,NS,NS
160,CD274,CD274_unspecified,,,,liver / carcinoma / hepatocellular carcinoma,3,Phase 2,Bevacizumab + Toripalimab,,"Active, not recruiting",NCT04605796,,PCD,2020Dec22,No,Yes,SAE 27.8%,2,10.1200/JCO.2022.40.4_suppl.435,,,Overall Response Rate,52.0,52.0,,,37.2,,,,,,,,9.9,,,5.5-11.0,,,,,,,78.8,,,,,,,,,1.0,16.0,,,,,,,,,,COSO29825606,2022Nov28,COSO29825606,liver,NS,NS,NS,carcinoma,hepatocellular_carcinoma,NS,NS
161,CD274,CD274_unspecified,,,,liver / carcinoma / hepatocellular carcinoma,3,Phase 2,Bevacizumab + Toripalimab,,"Active, not recruiting",NCT04605796,,PCD,2020Dec22,No,Yes,SAE 27.8%,2,10.1200/JCO.2022.40.4_suppl.435,,,Overall Response Rate,52.0,52.0,,,37.2,,,,,,,,9.9,,,5.5-11.0,,,,,,,78.8,,,,,,,,,1.0,16.0,,,,,,,,,,COSO29825606,2022Nov28,COSO29825606,liver,NS,NS,NS,carcinoma,hepatocellular_carcinoma,NS,NS
162,CD274,CD274_unspecified,,,,liver / carcinoma / hepatocellular carcinoma,3,Phase 2,Bevacizumab + Toripalimab,,"Active, not recruiting",NCT04605796,,PCD,2020Dec22,No,Yes,SAE 27.8%,2,10.1200/JCO.2022.40.4_suppl.435,,,Overall Response Rate,52.0,52.0,,,37.2,,,,,,,,9.9,,,5.5-11.0,,,,,,,78.8,,,,,,,,,1.0,16.0,,,,,,,,,,COSO29825606,2022Nov28,COSO29825606,liver,NS,NS,NS,carcinoma,hepatocellular_carcinoma,NS,NS
163,CD274,CD274_unspecified,,,,liver / carcinoma / hepatocellular carcinoma,3,Phase 2,Bevacizumab + Toripalimab,,"Active, not recruiting",NCT04605796,,PCD,2020Dec22,No,Yes,SAE 27.8%,2,10.1200/JCO.2022.40.4_suppl.435,,,Overall Response Rate,52.0,52.0,,,37.2,,,,,,,,9.9,,,5.5-11.0,,,,,,,78.8,,,,,,,,,1.0,16.0,,,,,,,,,,COSO29825606,2022Nov28,COSO29825606,liver,NS,NS,NS,carcinoma,hepatocellular_carcinoma,NS,NS
164,CD274,CD274_unspecified,,,,liver / carcinoma / hepatocellular carcinoma,3,Phase 2,Bevacizumab + Toripalimab,,"Active, not recruiting",NCT04605796,,PCD,2020Dec22,No,Yes,SAE 27.8%,2,10.1200/JCO.2022.40.4_suppl.435,,,Overall Response Rate,52.0,52.0,,,37.2,,,,,,,,9.9,,,5.5-11.0,,,,,,,78.8,,,,,,,,,1.0,16.0,,,,,,,,,,COSO29825606,2022Nov28,COSO29825606,liver,NS,NS,NS,carcinoma,hepatocellular_carcinoma,NS,NS
165,CD274,CD274_unspecified,,,,liver / carcinoma / hepatocellular carcinoma,3,Phase 2,Bevacizumab + Toripalimab,,"Active, not recruiting",NCT04605796,,PCD,2020Dec22,No,Yes,SAE 27.8%,2,10.1200/JCO.2022.40.4_suppl.435,,,Overall Response Rate,52.0,52.0,,,37.2,,,,,,,,9.9,,,5.5-11.0,,,,,,,78.8,,,,,,,,,1.0,16.0,,,,,,,,,,COSO29825606,2022Nov28,COSO29825606,liver,NS,NS,NS,carcinoma,hepatocellular_carcinoma,NS,NS
166,CD274,CD274_unspecified,,,,liver / carcinoma / hepatocellular carcinoma,3,Phase 2,Bevacizumab + Toripalimab,,"Active, not recruiting",NCT04605796,,PCD,2020Dec22,No,Yes,SAE 27.8%,2,10.1200/JCO.2022.40.4_suppl.435,,,Overall Response Rate,52.0,52.0,,,37.2,,,,,,,,9.9,,,5.5-11.0,,,,,,,78.8,,,,,,,,,1.0,16.0,,,,,,,,,,COSO29825606,2022Nov28,COSO29825606,liver,NS,NS,NS,carcinoma,hepatocellular_carcinoma,NS,NS
167,CD274,CD274_unspecified,,,,liver / carcinoma / hepatocellular carcinoma,3,Phase 2,Bevacizumab + Toripalimab,,"Active, not recruiting",NCT04605796,,PCD,2020Dec22,No,Yes,SAE 27.8%,2,10.1200/JCO.2022.40.4_suppl.435,,,Overall Response Rate,52.0,52.0,,,37.2,,,,,,,,9.9,,,5.5-11.0,,,,,,,78.8,,,,,,,,,1.0,16.0,,,,,,,,,,COSO29825606,2022Nov28,COSO29825606,liver,NS,NS,NS,carcinoma,hepatocellular_carcinoma,NS,NS
168,CD274,CD274_unspecified,,,,liver / carcinoma / hepatocellular carcinoma,3,Phase 2,Bevacizumab + Toripalimab,,"Active, not recruiting",NCT04605796,,PCD,2020Dec22,No,Yes,SAE 27.8%,2,10.1200/JCO.2022.40.4_suppl.435,,,Overall Response Rate,52.0,52.0,,,37.2,,,,,,,,9.9,,,5.5-11.0,,,,,,,78.8,,,,,,,,,1.0,16.0,,,,,,,,,,COSO29825606,2022Nov28,COSO29825606,liver,NS,NS,NS,carcinoma,hepatocellular_carcinoma,NS,NS
169,CD274,CD274_unspecified,,,,liver / carcinoma / hepatocellular carcinoma,3,Phase 2,Bevacizumab + Toripalimab,,"Active, not recruiting",NCT04605796,,PCD,2020Dec22,No,Yes,SAE 27.8%,2,10.1200/JCO.2022.40.4_suppl.435,,,Overall Response Rate,52.0,52.0,,,37.2,,,,,,,,9.9,,,5.5-11.0,,,,,,,78.8,,,,,,,,,1.0,16.0,,,,,,,,,,COSO29825606,2022Nov28,COSO29825606,liver,NS,NS,NS,carcinoma,hepatocellular_carcinoma,NS,NS
170,CD274,CD274_unspecified,,,,liver / carcinoma / hepatocellular carcinoma,3,Phase 2,Bevacizumab + Toripalimab,,"Active, not recruiting",NCT04605796,,PCD,2020Dec22,No,Yes,SAE 27.8%,2,10.1200/JCO.2022.40.4_suppl.435,,,Overall Response Rate,52.0,52.0,,,37.2,,,,,,,,9.9,,,5.5-11.0,,,,,,,78.8,,,,,,,,,1.0,16.0,,,,,,,,,,COSO29825606,2022Nov28,COSO29825606,liver,NS,NS,NS,carcinoma,hepatocellular_carcinoma,NS,NS
